               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 102,            0.066246,             0.21093,            0.018609,             0.49513,             0.44401,             0.47174,             0.38898,             0.12554,             0.45287,            0.094602,           0.0077091,           0.0077091,           0.0077091
                 103,            0.066477,             0.21448,             0.01864,             0.50155,             0.44312,             0.47304,             0.38937,             0.12545,             0.45543,            0.096671,           0.0076679,           0.0076679,           0.0076679
                 104,            0.066895,             0.21507,            0.018639,             0.50646,             0.44172,             0.47432,             0.38951,             0.12543,             0.45445,            0.094589,           0.0076265,           0.0076265,           0.0076265
                 105,            0.066236,             0.21557,            0.018669,               0.525,             0.42845,             0.47427,             0.39055,             0.12542,             0.45455,            0.092928,           0.0075848,           0.0075848,           0.0075848
                 106,            0.067075,             0.22096,            0.019351,             0.52294,              0.4317,             0.47533,             0.39179,             0.12568,             0.44869,            0.093986,            0.007543,            0.007543,            0.007543
                 107,            0.066672,             0.21647,            0.018664,             0.49657,               0.449,             0.47569,             0.39264,             0.12565,             0.45148,            0.096834,           0.0075009,           0.0075009,           0.0075009
                 108,            0.066394,             0.21459,            0.018409,             0.51655,              0.4353,             0.47564,             0.39263,              0.1256,             0.45293,            0.097586,           0.0074585,           0.0074585,           0.0074585
                 109,            0.066345,             0.21638,            0.018457,             0.49428,             0.45046,              0.4756,             0.39252,             0.12567,             0.45334,            0.097462,            0.007416,            0.007416,            0.007416
                 110,            0.066401,             0.21183,            0.018478,             0.50104,             0.44259,             0.47346,             0.39156,             0.12571,             0.45428,            0.097967,           0.0073733,           0.0073733,           0.0073733
                 111,            0.066461,             0.21342,            0.018442,              0.5019,              0.4438,             0.47416,             0.39172,             0.12575,             0.45536,            0.099426,           0.0073303,           0.0073303,           0.0073303
