               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 113,            0.044289,            0.061909,            0.015452,             0.52881,             0.43249,             0.48127,              0.3987,             0.11105,             0.10327,            0.055752,           0.0072438,           0.0072438,           0.0072438
                 114,            0.043969,            0.062267,            0.015268,             0.53872,             0.42702,             0.48122,             0.39854,             0.11104,             0.10342,            0.055864,           0.0072003,           0.0072003,           0.0072003
                 115,            0.043936,            0.061734,            0.015081,             0.54063,             0.42754,             0.48128,              0.3976,             0.11106,             0.10343,             0.05596,           0.0071566,           0.0071566,           0.0071566
                 116,            0.044108,            0.062265,            0.015073,             0.53933,             0.43019,             0.48276,             0.39857,             0.11108,             0.10341,            0.056054,           0.0071127,           0.0071127,           0.0071127
                 117,            0.044059,            0.060782,            0.015234,             0.52376,              0.4399,             0.48336,              0.3996,             0.11112,             0.10336,            0.056084,           0.0070686,           0.0070686,           0.0070686
                 118,            0.044106,            0.061362,              0.0152,             0.52748,             0.43883,             0.48353,             0.39974,             0.11116,             0.10336,             0.05596,           0.0070243,           0.0070243,           0.0070243
                 119,            0.044159,            0.061935,            0.015134,             0.53387,             0.43613,             0.48355,             0.40012,             0.11113,             0.10344,            0.056001,           0.0069799,           0.0069799,           0.0069799
                 120,            0.043776,            0.061214,            0.015105,             0.53719,             0.43484,             0.48407,              0.4005,             0.11113,             0.10349,            0.056176,           0.0069353,           0.0069353,           0.0069353
                 121,            0.043729,            0.061206,             0.01488,             0.52559,             0.44207,             0.48355,             0.40008,             0.11113,             0.10355,            0.056349,           0.0068906,           0.0068906,           0.0068906
                 122,            0.043944,            0.061773,            0.015003,             0.52557,             0.44214,             0.48337,             0.40013,             0.11116,             0.10352,              0.0563,           0.0068457,           0.0068457,           0.0068457
                 123,             0.04386,            0.061285,            0.014892,             0.52878,             0.44045,             0.48388,             0.40068,             0.11119,             0.10352,            0.056504,           0.0068006,           0.0068006,           0.0068006
