               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  99,            0.068682,             0.21771,            0.019313,             0.49821,             0.43631,             0.46912,             0.38215,             0.12661,             0.43101,            0.062597,           0.0078311,           0.0078311,           0.0078311
                 100,             0.06874,             0.21981,            0.019444,             0.50076,             0.43414,             0.46868,              0.3814,             0.12665,             0.43115,             0.06467,           0.0077907,           0.0077907,           0.0077907
                 101,            0.068544,             0.22006,            0.019349,             0.49916,             0.43851,             0.47023,             0.38266,             0.12676,             0.43074,            0.064122,             0.00775,             0.00775,             0.00775
                 102,            0.068771,             0.21861,            0.019175,             0.49693,             0.43933,             0.47021,             0.38337,             0.12669,             0.43169,            0.063637,           0.0077091,           0.0077091,           0.0077091
                 103,            0.068718,             0.22111,            0.019388,             0.49962,             0.43914,             0.47115,             0.38362,             0.12679,             0.43165,            0.065804,           0.0076679,           0.0076679,           0.0076679
                 104,            0.068761,             0.21992,            0.019277,             0.51209,             0.42925,             0.46979,             0.38236,             0.12676,             0.43274,            0.067716,           0.0076265,           0.0076265,           0.0076265
                 105,            0.068791,             0.21948,            0.019222,             0.49206,             0.43913,             0.46902,             0.38167,             0.12672,             0.43356,            0.069096,           0.0075848,           0.0075848,           0.0075848
                 106,            0.068674,             0.21686,            0.019046,             0.49417,              0.4392,             0.46939,             0.38208,             0.12672,             0.43423,            0.069074,            0.007543,            0.007543,            0.007543
                 107,            0.068518,             0.21787,            0.019272,              0.4995,             0.43646,             0.47042,              0.3827,             0.12672,             0.43545,              0.0669,           0.0075009,           0.0075009,           0.0075009
                 108,            0.068531,             0.21598,            0.019117,             0.49418,             0.44068,             0.47193,             0.38398,             0.12661,             0.43614,            0.065505,           0.0074585,           0.0074585,           0.0074585
                 109,            0.068504,              0.2153,            0.018956,             0.49595,              0.4411,             0.47147,             0.38381,             0.12668,             0.43672,            0.064987,            0.007416,            0.007416,            0.007416
                 110,            0.068368,             0.21677,            0.018827,              0.4968,               0.442,             0.47238,             0.38465,             0.12652,             0.43791,            0.065663,           0.0073733,           0.0073733,           0.0073733
                 111,            0.068512,             0.21873,            0.018924,             0.50267,             0.44006,              0.4732,             0.38512,             0.12646,             0.43912,            0.065942,           0.0073303,           0.0073303,           0.0073303
                 112,            0.068077,             0.21641,            0.018905,             0.51041,              0.4326,              0.4718,             0.38479,             0.12658,             0.43862,            0.066295,           0.0072872,           0.0072872,           0.0072872
                 113,            0.068176,             0.21575,            0.018839,             0.51265,             0.43275,             0.47196,             0.38444,              0.1266,             0.43916,            0.067268,           0.0072438,           0.0072438,           0.0072438
                 114,            0.068058,             0.21694,            0.018835,             0.51296,             0.43311,             0.47198,             0.38434,             0.12668,             0.43882,              0.0678,           0.0072003,           0.0072003,           0.0072003
                 115,            0.068062,             0.21492,            0.018723,             0.50704,             0.43689,             0.47239,             0.38404,             0.12679,             0.43803,              0.0679,           0.0071566,           0.0071566,           0.0071566
                 116,            0.068082,             0.21621,            0.018615,             0.51079,             0.43723,             0.47343,             0.38545,              0.1268,             0.43736,            0.067718,           0.0071127,           0.0071127,           0.0071127
                 117,            0.067932,             0.21534,            0.018632,             0.51168,             0.43747,             0.47386,             0.38575,             0.12687,             0.43755,            0.067865,           0.0070686,           0.0070686,           0.0070686
                 118,             0.06799,             0.21699,            0.018724,             0.51254,              0.4373,             0.47396,             0.38578,             0.12686,             0.43769,            0.067596,           0.0070243,           0.0070243,           0.0070243
                 119,            0.067993,             0.21471,            0.018825,              0.5239,             0.43094,             0.47424,             0.38604,             0.12689,             0.43759,            0.067638,           0.0069799,           0.0069799,           0.0069799
                 120,            0.068286,             0.21698,            0.018681,             0.51717,             0.43321,             0.47452,             0.38649,             0.12693,             0.43734,            0.067256,           0.0069353,           0.0069353,           0.0069353
                 121,            0.067788,             0.21394,            0.018473,             0.50663,             0.43983,             0.47441,             0.38658,             0.12696,              0.4368,            0.067905,           0.0068906,           0.0068906,           0.0068906
                 122,            0.067917,              0.2154,            0.018459,             0.49561,             0.44808,             0.47449,             0.38638,             0.12697,             0.43707,            0.068497,           0.0068457,           0.0068457,           0.0068457
                 123,            0.067579,             0.21415,            0.018453,              0.5116,             0.43844,             0.47525,             0.38691,             0.12698,             0.43717,            0.068525,           0.0068006,           0.0068006,           0.0068006
                 124,            0.067834,             0.21355,             0.01862,             0.50425,             0.44419,              0.4752,             0.38761,             0.12693,             0.43834,            0.068342,           0.0067555,           0.0067555,           0.0067555
                 125,            0.067682,             0.21274,            0.018453,             0.50709,             0.44419,             0.47625,             0.38823,             0.12694,             0.43922,            0.067949,           0.0067101,           0.0067101,           0.0067101
                 126,            0.068085,             0.21545,            0.018408,             0.49484,             0.45252,             0.47661,              0.3888,             0.12697,             0.43973,            0.067531,           0.0066647,           0.0066647,           0.0066647
                 127,            0.067466,              0.2135,            0.018461,             0.49893,             0.45163,             0.47719,             0.38907,             0.12701,             0.44002,            0.067444,           0.0066191,           0.0066191,           0.0066191
                 128,            0.067964,             0.21511,            0.018429,             0.50691,             0.44577,              0.4769,             0.38864,             0.12699,             0.43995,            0.067841,           0.0065734,           0.0065734,           0.0065734
                 129,            0.067705,             0.21222,            0.018223,             0.51927,             0.43967,             0.47655,             0.38858,             0.12699,              0.4398,            0.067647,           0.0065276,           0.0065276,           0.0065276
                 130,            0.067643,             0.21276,            0.018367,             0.51906,             0.43996,             0.47673,             0.38888,               0.127,             0.43998,            0.068053,           0.0064816,           0.0064816,           0.0064816
                 131,            0.067357,             0.21175,            0.018185,             0.51736,              0.4421,             0.47664,             0.38855,             0.12704,             0.43978,            0.068359,           0.0064356,           0.0064356,           0.0064356
                 132,            0.067342,             0.21238,            0.018211,             0.51204,             0.44525,             0.47711,             0.38881,             0.12711,             0.43937,            0.068324,           0.0063895,           0.0063895,           0.0063895
